TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating
2187,62,2023,12,Business,58,3.9
2188,727,2023,6,Couples,34,3.4
2189,25,2025,10,Family,62,4.4
2190,311,2023,3,Friends,88,3.5
2191,672,2024,11,Couples,24,3.5
2192,671,2023,10,Business,74,4.7
2193,288,2022,5,Friends,91,3.0
2194,699,2023,12,Business,77,3.5
2195,470,2025,11,Business,82,4.4
2196,68,2023,4,Friends,5,4.2
2197,799,2025,11,Couples,66,4.0
2198,187,2022,8,Family,64,3.1
2199,108,2022,5,Friends,88,3.6
2200,447,2025,3,Couples,25,3.4
2201,876,2023,9,Solo,66,2.6
2202,253,2024,4,Family,72,3.6
2203,246,2022,12,Solo,85,3.4
2204,188,2024,5,Friends,4,4.9
2205,15,2023,6,Solo,64,4.1
2206,921,2023,4,Business,28,3.7
2207,901,2024,10,Family,65,3.7
2208,482,2024,3,Business,69,4.3
2209,513,2023,10,Friends,22,4.2
2210,768,2024,10,Solo,23,2.9
2211,294,2024,2,Friends,40,3.4
2212,134,2023,12,Business,3,4.4
2213,863,2023,3,Couples,75,3.8
2214,12,2023,7,Couples,67,3.7
2215,290,2022,7,Friends,32,5.0
2216,928,2025,1,Solo,43,3.6
2217,249,2022,8,Couples,74,4.7
2218,457,2024,11,Family,46,4.3
2219,996,2024,6,Family,26,3.4
2220,995,2024,3,Business,73,3.4
2221,683,2024,2,Family,12,4.0
2222,813,2024,7,Solo,86,3.8
2223,227,2025,4,Couples,23,3.5
2224,40,2023,1,Family,54,3.8
2225,119,2025,2,Friends,50,2.7
2226,45,2023,6,Friends,9,3.5
2227,234,2023,5,Couples,35,3.9
2228,36,2024,5,Business,90,3.7
2229,402,2023,8,Family,1,3.0
2230,574,2024,5,Solo,1,4.5
2231,992,2023,4,Couples,84,3.8
2232,219,2023,11,Solo,10,3.2
2233,587,2022,1,Solo,6,4.2
2234,830,2022,8,Family,83,3.6
2235,930,2025,9,Couples,22,4.7
2236,906,2022,2,Solo,45,3.3
2237,645,2025,2,Friends,10,3.6
2238,345,2022,8,Business,64,2.8
2239,160,2022,8,Family,70,4.1
2240,283,2022,12,Business,8,3.2
2241,967,2023,6,Couples,47,4.8
2242,131,2025,4,Family,14,2.8
2243,720,2025,9,Couples,5,4.6
2244,617,2024,12,Business,90,2.7
2245,895,2024,1,Business,55,4.2
2246,627,2023,5,Business,53,3.6
2247,787,2022,7,Family,1,1.8
2248,327,2023,6,Solo,57,4.1
2249,241,2025,4,Family,77,3.5
2250,640,2023,11,Couples,45,4.1
2251,993,2022,12,Solo,93,4.3
2252,7,2023,3,Family,30,4.5
2253,568,2023,2,Business,73,4.2
2254,38,2024,9,Family,62,5.0
2255,961,2025,3,Couples,62,2.3
2256,808,2022,9,Family,81,2.3
2257,473,2022,6,Business,100,3.9
2258,302,2022,1,Friends,38,3.5
2259,292,2024,4,Business,74,3.2
2260,925,2023,1,Business,56,4.1
2261,385,2022,3,Friends,63,3.9
2262,224,2025,6,Couples,33,4.9
2263,366,2024,7,Friends,4,3.8
2264,586,2024,4,Friends,99,4.0
2265,460,2022,10,Couples,65,3.2
2266,598,2023,9,Solo,26,4.0
2267,756,2024,6,Couples,63,4.2
2268,587,2025,3,Couples,87,4.8
2269,419,2025,6,Solo,36,4.1
2270,774,2023,6,Couples,57,2.9
2271,241,2023,5,Solo,74,3.8
2272,883,2025,8,Couples,19,5.0
2273,347,2023,11,Family,48,3.2
2274,773,2023,8,Friends,53,2.5
2275,519,2023,5,Family,22,3.8
2276,74,2024,2,Family,5,3.7
2277,991,2023,6,Family,21,4.2
2278,606,2025,7,Solo,19,3.4
2279,949,2024,1,Solo,93,3.3
2280,63,2024,3,Couples,98,3.6
2281,633,2022,7,Couples,24,3.5
2282,504,2025,11,Friends,33,5.0
2283,169,2022,2,Friends,12,3.5
2284,42,2024,4,Couples,98,4.2
2285,934,2023,9,Family,32,3.6
2286,404,2024,9,Family,20,4.8
2287,15,2025,1,Couples,98,4.3
2288,277,2022,3,Couples,5,3.5
2289,369,2025,9,Friends,48,3.9
2290,865,2025,7,Friends,21,3.6
2291,121,2023,2,Family,15,4.3
2292,540,2025,8,Family,100,3.3
2293,563,2022,9,Friends,43,3.6
2294,12,2022,2,Family,81,3.1
2295,209,2024,1,Couples,35,2.8
2296,915,2022,3,Solo,42,3.9
2297,581,2025,3,Solo,52,3.9
2298,49,2022,9,Friends,18,3.1
2299,517,2025,11,Family,89,5.0
2300,727,2025,8,Couples,11,2.4
2301,533,2022,10,Business,20,3.1
2302,940,2023,5,Friends,62,2.8
2303,378,2024,1,Family,4,4.0
2304,367,2022,7,Family,12,3.0
2305,532,2025,6,Business,66,3.4
2306,20,2023,1,Family,36,4.4
2307,242,2022,11,Friends,3,3.1
2308,886,2024,7,Family,1,3.2
2309,212,2022,11,Couples,87,4.1
2310,246,2022,9,Family,4,4.4
2311,694,2025,2,Couples,64,3.7
2312,276,2024,8,Family,16,3.8
2313,578,2023,9,Family,99,3.9
2314,190,2023,6,Family,34,2.4
2315,276,2022,4,Family,50,3.8
2316,427,2024,12,Couples,62,4.7
2317,959,2023,7,Couples,2,2.6
2318,894,2023,8,Couples,51,3.7
2319,933,2024,7,Solo,53,4.0
2320,993,2022,3,Solo,54,4.4
2321,612,2022,2,Friends,95,3.3
2322,453,2022,10,Family,41,3.0
2323,670,2025,5,Couples,77,4.6
2324,212,2022,7,Friends,84,3.9
2325,892,2023,10,Business,32,4.9
2326,984,2025,7,Family,95,4.5
2327,713,2024,4,Family,21,5.0
2328,381,2024,3,Friends,11,4.0
2329,445,2022,1,Solo,87,4.7
2330,698,2022,1,Family,54,3.4
2331,718,2022,11,Friends,14,2.6
2332,813,2024,8,Couples,13,4.5
2333,565,2022,9,Couples,51,3.9
2334,526,2025,11,Couples,3,3.4
2335,691,2024,10,Family,42,2.5
2336,998,2025,7,Friends,48,3.8
2337,33,2023,4,Couples,3,3.7
2338,657,2022,4,Solo,17,4.7
2339,436,2024,3,Business,27,3.2
2340,650,2025,6,Friends,29,3.1
2341,21,2022,12,Friends,24,3.4
2342,246,2023,1,Family,73,3.1
2343,805,2025,10,Business,83,3.8
2344,748,2023,10,Friends,37,3.3
2345,733,2024,5,Friends,88,5.0
2346,904,2022,1,Couples,96,3.2
2347,277,2023,2,Couples,24,4.0
2348,492,2024,8,Business,57,4.6
2349,308,2023,3,Friends,95,3.8
2350,751,2023,3,Friends,52,4.4
2351,167,2022,11,Family,8,4.5
2352,945,2023,8,Business,29,3.5
2353,693,2025,6,Couples,34,4.1
2354,547,2025,8,Friends,70,4.4
2355,762,2024,7,Solo,61,3.3
2356,790,2024,6,Friends,32,2.8
2357,271,2024,6,Friends,44,4.8
2358,34,2022,4,Couples,100,3.8
2359,220,2022,11,Friends,19,4.3
2360,515,2024,12,Couples,91,4.4
2361,582,2023,7,Friends,47,3.1
2362,81,2022,1,Family,51,3.9
2363,896,2025,9,Family,90,3.8
2364,629,2023,2,Couples,67,3.4
2365,714,2025,11,Couples,66,5.0
2366,105,2023,12,Family,19,4.2
2367,527,2024,5,Friends,85,4.4
2368,893,2023,1,Solo,33,5.0
2369,554,2025,8,Friends,94,3.5
2370,607,2024,1,Couples,89,3.0
2371,631,2022,4,Friends,69,4.4
2372,392,2025,1,Couples,98,3.6
2373,947,2022,5,Family,37,4.0
2374,524,2022,7,Couples,52,4.9
2375,738,2024,1,Family,43,3.5
2376,875,2023,2,Couples,93,3.0
2377,837,2024,7,Family,30,4.3
2378,788,2025,5,Family,23,4.0
2379,399,2024,11,Family,17,2.8
2380,49,2022,6,Solo,6,3.1
2381,865,2024,6,Friends,77,5.0
2382,899,2022,1,Business,58,3.6
2383,685,2022,10,Friends,78,3.4
2384,102,2024,6,Friends,54,4.3
2385,557,2024,4,Business,87,4.1
2386,886,2024,1,Couples,96,1.9
2387,812,2024,12,Couples,41,4.1
2388,708,2023,7,Solo,63,3.5
2389,467,2025,12,Family,95,4.3
2390,155,2022,12,Family,51,3.1
2391,49,2024,9,Solo,15,4.0
2392,757,2024,5,Family,1,4.8
2393,780,2023,1,Friends,48,3.2
2394,107,2023,6,Friends,63,4.1
2395,427,2024,1,Couples,94,4.0
2396,309,2024,11,Family,26,3.7
2397,628,2022,11,Family,8,3.6
2398,27,2022,1,Couples,73,4.7
2399,476,2024,5,Family,44,4.2
2400,498,2025,8,Friends,80,5.0
2401,729,2025,9,Business,79,3.6
2402,287,2025,3,Business,66,3.4
2403,458,2025,6,Family,55,2.6
2404,577,2024,4,Business,3,2.6
2405,805,2024,10,Friends,15,4.0
2406,824,2025,8,Solo,90,4.5
2407,857,2022,10,Family,76,3.3
2408,219,2024,3,Family,60,4.4
2409,646,2022,6,Friends,15,3.7
2410,44,2023,3,Business,52,4.0
2411,47,2025,8,Family,91,4.0
2412,668,2024,12,Friends,50,4.0
2413,59,2023,12,Couples,5,3.1
2414,559,2022,9,Friends,76,3.1
2415,15,2022,2,Couples,51,4.6
2416,533,2023,8,Friends,7,3.7
2417,407,2023,9,Family,52,4.1
2418,2,2023,3,Solo,87,3.0
2419,487,2022,9,Solo,49,3.4
2420,173,2023,6,Business,96,4.5
2421,761,2024,1,Friends,4,3.8
2422,310,2024,6,Couples,25,2.9
2423,194,2022,4,Business,57,3.8
2424,14,2022,4,Solo,99,4.4
2425,19,2023,4,Solo,24,5.0
2426,720,2025,4,Couples,67,3.3
2427,250,2023,6,Solo,62,4.0
2428,181,2025,12,Solo,67,2.9
2429,633,2024,6,Family,19,3.8
2430,330,2024,7,Friends,18,4.0
2431,722,2023,11,Business,11,3.4
2432,833,2023,5,Couples,55,3.4
2433,934,2024,7,Friends,9,2.2
2434,959,2025,7,Family,33,4.9
2435,265,2023,8,Couples,64,3.6
2436,128,2022,10,Solo,46,4.0
2437,488,2023,6,Business,67,2.7
2438,551,2022,9,Family,36,4.2
2439,794,2022,4,Friends,63,3.7
2440,415,2025,5,Family,28,3.9
2441,505,2023,12,Business,88,4.4
2442,840,2024,12,Couples,52,3.0
2443,346,2023,11,Couples,92,4.0
2444,902,2024,12,Couples,49,3.5
2445,20,2024,12,Friends,77,4.1
2446,941,2025,8,Business,40,3.4
2447,877,2023,2,Friends,68,3.4
2448,829,2022,6,Solo,42,4.7
2449,199,2022,1,Couples,45,3.2
2450,280,2025,10,Family,65,3.8
2451,201,2025,10,Solo,14,4.2
2452,938,2023,9,Family,99,3.0
2453,894,2023,2,Couples,52,4.6
2454,162,2022,1,Solo,2,2.5
2455,454,2022,3,Solo,87,3.2
2456,510,2024,4,Friends,27,2.8
2457,512,2025,1,Solo,87,3.4
2458,17,2023,10,Business,95,4.4
2459,219,2025,6,Solo,6,3.9
2460,696,2024,10,Family,7,3.0
2461,448,2023,2,Family,26,4.0
2462,715,2024,8,Friends,13,5.0
2463,157,2023,5,Family,56,4.2
2464,718,2023,6,Family,38,3.8
2465,936,2022,5,Friends,26,3.5
2466,448,2022,6,Business,44,4.5
2467,784,2023,1,Couples,15,5.0
2468,769,2023,7,Family,71,4.1
2469,374,2024,7,Solo,30,4.1
2470,138,2023,2,Couples,6,4.5
2471,809,2023,2,Friends,83,3.1
2472,10,2023,10,Business,10,4.3
2473,408,2022,4,Family,19,3.2
2474,596,2022,2,Business,6,3.0
2475,542,2024,10,Family,9,2.9
2476,740,2025,1,Couples,50,4.4
2477,979,2023,1,Couples,46,3.3
2478,637,2022,6,Family,16,2.5
2479,392,2024,11,Couples,72,3.3
2480,732,2025,4,Business,50,3.2
2481,110,2024,8,Couples,19,3.1
2482,99,2024,10,Solo,83,3.2
2483,798,2025,2,Couples,94,4.1
2484,922,2024,11,Family,3,3.0
2485,932,2023,6,Friends,13,3.9
2486,901,2023,8,Solo,20,3.4
2487,792,2024,1,Couples,79,3.1
2488,384,2023,10,Friends,90,3.9
2489,968,2024,8,Couples,55,3.8
2490,312,2023,1,Friends,38,3.2
2491,175,2023,4,Family,54,2.4
2492,640,2025,5,Family,85,3.9
2493,318,2025,3,Couples,90,4.5
2494,880,2022,10,Couples,48,3.8
2495,89,2022,10,Friends,90,3.8
2496,41,2023,8,Solo,99,3.3
2497,591,2024,3,Family,45,3.6
2498,122,2025,9,Couples,77,4.5
2499,197,2024,9,Business,98,4.6
2500,954,2022,3,Couples,67,3.0
2501,49,2025,2,Friends,80,4.3
2502,821,2022,9,Friends,52,3.7
2503,773,2023,8,Family,7,3.7
2504,429,2023,2,Business,28,2.7
2505,640,2025,6,Business,77,4.7
2506,442,2023,9,Family,36,5.0
2507,264,2024,9,Solo,58,3.9
2508,421,2025,2,Couples,49,4.0
2509,874,2023,11,Family,74,4.4
2510,496,2024,5,Friends,42,2.7
2511,351,2024,6,Family,87,3.9
2512,393,2022,2,Couples,74,4.0
2513,425,2025,12,Couples,10,2.6
2514,505,2024,1,Solo,98,3.6
2515,300,2022,12,Business,51,3.2
2516,123,2023,9,Friends,69,3.7
2517,687,2025,5,Friends,13,4.3
2518,373,2022,12,Friends,10,4.1
2519,527,2022,10,Business,46,3.7
2520,917,2023,1,Couples,85,4.0
2521,936,2023,9,Couples,22,3.2
2522,505,2023,8,Solo,70,4.3
2523,341,2023,10,Friends,18,3.8
2524,845,2023,7,Friends,79,2.6
2525,651,2025,4,Couples,32,3.5
2526,894,2024,5,Friends,99,3.9
2527,17,2023,12,Friends,18,3.6
2528,174,2022,12,Couples,75,2.7
2529,714,2022,5,Business,24,3.3
2530,67,2024,3,Family,72,5.0
2531,590,2025,1,Solo,67,5.0
2532,758,2024,9,Solo,64,4.0
2533,741,2024,9,Family,50,3.2
2534,204,2023,8,Couples,6,4.8
2535,128,2023,8,Friends,67,4.8
2536,118,2025,6,Family,39,4.0
2537,531,2022,4,Friends,91,3.8
2538,98,2024,9,Couples,72,3.4
2539,576,2024,3,Solo,68,3.9
2540,423,2024,10,Solo,100,4.1
2541,576,2025,9,Family,19,2.7
2542,807,2022,1,Couples,30,3.2
2543,111,2023,7,Couples,21,4.5
2544,962,2022,10,Friends,1,3.7
2545,933,2024,1,Solo,48,3.6
2546,657,2023,1,Couples,92,3.3
2547,873,2024,5,Couples,27,3.6
2548,888,2025,9,Couples,74,3.9
2549,854,2025,11,Friends,26,4.9
2550,503,2024,11,Friends,27,3.3
2551,700,2024,8,Family,76,3.8
2552,408,2024,2,Friends,93,3.8
2553,78,2023,1,Family,82,4.0
2554,483,2022,11,Business,4,3.3
2555,861,2022,8,Business,38,4.2
2556,277,2023,2,Couples,3,4.0
2557,443,2025,3,Couples,16,3.8
2558,396,2025,8,Family,33,3.0
2559,316,2023,7,Family,52,4.4
2560,214,2024,7,Family,26,3.5
2561,730,2025,8,Solo,88,4.7
2562,724,2025,10,Couples,63,4.7
2563,605,2024,6,Family,5,5.0
2564,252,2023,12,Family,62,4.4
2565,994,2023,8,Family,49,5.0
2566,868,2025,10,Couples,29,4.8
2567,283,2024,7,Couples,95,4.9
2568,938,2024,12,Family,74,4.4
2569,407,2022,5,Solo,73,3.6
2570,172,2023,10,Couples,86,3.5
2571,493,2022,3,Couples,14,3.8
2572,645,2024,10,Family,50,4.7
2573,925,2023,9,Family,72,3.1
2574,671,2023,1,Couples,70,5.0
2575,293,2024,4,Business,79,3.7
2576,454,2025,2,Family,23,4.5
2577,855,2022,8,Solo,86,3.0
2578,59,2025,11,Friends,64,3.0
2579,146,2023,10,Business,91,3.6
2580,868,2022,5,Friends,100,4.5
2581,638,2023,9,Couples,46,4.0
2582,163,2023,10,Couples,81,3.7
2583,708,2024,8,Solo,75,3.5
2584,421,2022,7,Business,13,3.7
2585,426,2025,12,Friends,38,3.2
2586,978,2025,2,Couples,98,4.3
2587,257,2023,10,Family,43,4.5
2588,400,2024,1,Family,39,3.4
2589,489,2022,9,Friends,98,3.2
2590,296,2022,12,Couples,30,3.8
2591,525,2023,10,Couples,4,3.2
2592,717,2025,4,Friends,17,3.2
2593,290,2024,6,Business,35,2.9
2594,432,2022,7,Friends,33,3.2
2595,411,2022,11,Business,1,2.9
2596,252,2023,2,Family,14,4.1
2597,869,2025,6,Business,25,2.6
2598,799,2022,5,Family,78,4.8
2599,678,2025,8,Solo,42,2.1
2600,617,2024,6,Friends,16,3.0
2601,516,2024,2,Business,10,3.4
2602,29,2025,5,Family,16,3.3
2603,450,2023,3,Business,59,2.1
2604,673,2025,9,Solo,87,3.3
2605,49,2023,7,Solo,65,3.7
2606,121,2025,12,Family,3,4.7
2607,657,2024,3,Friends,32,4.0
2608,879,2022,7,Couples,71,3.6
2609,121,2024,11,Couples,85,3.3
2610,546,2025,11,Friends,62,3.2
2611,709,2022,8,Friends,63,3.2
2612,221,2023,10,Solo,5,3.0
2613,128,2022,6,Family,59,5.0
2614,363,2025,1,Solo,53,4.0
2615,747,2023,3,Family,40,5.0
2616,8,2023,6,Business,5,3.5
2617,273,2022,10,Business,38,2.7
2618,958,2022,4,Family,91,3.5
2619,417,2024,11,Business,3,4.3
2620,709,2022,12,Family,88,3.4
2621,835,2022,3,Solo,2,4.2
2622,950,2024,4,Business,45,3.5
2623,581,2025,1,Friends,38,3.7
2624,752,2024,2,Couples,22,4.3
2625,882,2023,5,Business,10,2.6
2626,272,2024,2,Solo,25,4.6
2627,103,2024,8,Friends,98,3.5
2628,82,2024,5,Couples,77,4.9
2629,395,2022,5,Friends,1,3.0
2630,80,2024,11,Solo,31,3.4
2631,437,2025,1,Solo,93,3.2
2632,601,2025,7,Couples,42,4.6
2633,276,2023,8,Family,25,2.8
2634,399,2023,11,Friends,51,3.6
2635,466,2024,11,Couples,92,4.4
2636,371,2023,6,Family,26,4.4
2637,573,2024,10,Couples,78,5.0
2638,135,2024,8,Business,83,4.1
2639,381,2024,5,Family,77,3.4
2640,383,2025,4,Solo,67,3.0
2641,602,2023,8,Friends,89,3.7
2642,890,2023,6,Solo,97,5.0
2643,77,2024,2,Friends,76,3.7
2644,678,2023,9,Family,41,4.0
2645,523,2024,8,Family,71,4.3
2646,133,2024,3,Family,61,5.0
2647,922,2023,7,Couples,61,5.0
2648,746,2022,9,Business,3,3.2
2649,830,2022,1,Friends,58,3.3
2650,106,2022,1,Business,34,2.7
2651,29,2023,11,Friends,25,4.0
2652,421,2024,8,Couples,62,3.2
2653,760,2022,1,Couples,45,3.8
2654,789,2022,8,Solo,89,3.5
2655,630,2025,3,Family,50,4.1
2656,600,2022,7,Friends,75,4.0
2657,694,2025,5,Couples,96,4.2
2658,818,2024,4,Family,81,3.7
2659,355,2024,2,Family,20,4.2
2660,943,2023,10,Couples,83,3.4
2661,742,2022,4,Business,29,4.0
2662,103,2025,3,Family,40,4.7
2663,397,2025,1,Family,64,2.6
2664,258,2025,10,Friends,68,2.9
2665,390,2022,2,Couples,87,4.1
2666,420,2023,6,Couples,24,4.6
2667,339,2023,10,Business,45,3.0
2668,549,2024,4,Friends,47,4.8
2669,424,2022,1,Couples,90,4.9
2670,278,2023,1,Family,81,3.8
2671,858,2023,6,Friends,94,2.5
2672,978,2023,5,Family,6,4.4
2673,587,2023,3,Business,38,3.8
2674,952,2024,9,Couples,31,4.1
2675,58,2024,4,Couples,73,4.0
2676,354,2024,1,Business,63,4.0
2677,184,2023,3,Business,21,1.4
2678,43,2023,5,Couples,57,3.5
2679,69,2024,12,Business,56,4.5
2680,748,2024,9,Family,90,4.2
2681,440,2022,7,Business,7,4.3
2682,286,2023,7,Family,10,3.5
2683,419,2024,4,Couples,88,3.0
2684,689,2023,4,Friends,90,5.0
2685,995,2024,12,Couples,43,4.3
2686,301,2024,1,Family,88,4.4
2687,278,2024,10,Couples,23,3.2
2688,691,2022,7,Solo,13,3.2
2689,924,2024,11,Business,44,5.0
2690,843,2022,12,Friends,56,4.5
2691,55,2023,11,Solo,35,4.9
2692,113,2023,6,Couples,41,4.4
2693,917,2024,11,Couples,41,4.7
2694,938,2023,11,Family,36,3.3
2695,493,2024,4,Solo,39,3.6
2696,931,2024,4,Business,72,4.6
2697,531,2024,10,Solo,62,4.7
2698,243,2025,4,Friends,40,3.7
2699,906,2025,9,Family,66,3.7
2700,420,2025,3,Couples,49,4.7
2701,7,2022,3,Family,91,3.7
2702,397,2024,1,Couples,12,3.6
2703,887,2024,11,Friends,14,4.5
2704,115,2022,9,Friends,39,3.9
2705,482,2025,11,Business,98,4.1
2706,959,2024,6,Couples,99,4.1
2707,343,2022,3,Couples,26,5.0
2708,50,2022,11,Family,58,4.0
2709,569,2023,2,Family,86,3.1
2710,968,2023,7,Couples,54,4.1
2711,716,2022,9,Friends,9,4.8
2712,779,2025,3,Business,62,3.6
2713,858,2025,4,Business,74,4.6
2714,222,2025,8,Couples,17,5.0
2715,375,2023,11,Friends,95,3.5
2716,641,2024,6,Friends,79,4.9
2717,550,2025,6,Family,33,4.5
2718,10,2023,2,Family,52,4.6
2719,317,2025,2,Family,100,3.2
2720,936,2024,5,Family,65,2.9
2721,204,2024,10,Business,85,4.1
2722,128,2023,6,Couples,36,4.6
2723,115,2024,3,Friends,32,4.2
2724,933,2024,8,Couples,96,3.7
2725,678,2023,2,Friends,30,3.4
2726,870,2024,7,Family,49,1.7
2727,133,2025,9,Solo,42,3.6
2728,3,2025,3,Friends,86,4.1
2729,560,2025,7,Friends,71,3.9
2730,295,2022,12,Couples,68,3.8
2731,574,2023,6,Couples,81,3.5
2732,808,2024,12,Friends,89,2.7
2733,63,2024,12,Business,64,3.0
2734,51,2023,5,Solo,45,5.0
2735,138,2022,9,Family,7,3.3
2736,213,2022,12,Friends,87,4.0
2737,819,2025,8,Business,38,3.6
2738,688,2024,11,Friends,83,4.3
2739,665,2023,3,Family,68,4.0
2740,950,2025,10,Family,67,3.6
2741,359,2023,1,Couples,19,4.1
2742,479,2022,4,Couples,12,3.8
2743,905,2023,2,Friends,20,4.2
2744,875,2023,9,Friends,22,3.6
2745,472,2023,12,Couples,60,4.4
2746,271,2024,12,Couples,37,3.8
2747,960,2023,2,Business,81,4.0
2748,281,2025,5,Solo,37,4.1
2749,752,2024,11,Friends,98,4.8
2750,670,2025,7,Couples,100,3.4
2751,405,2022,3,Couples,31,4.2
2752,391,2025,3,Solo,7,4.0
2753,367,2024,6,Business,49,3.4
2754,860,2024,3,Solo,97,2.8
2755,512,2023,6,Solo,85,3.6
2756,181,2023,4,Couples,77,4.0
2757,525,2023,11,Family,92,4.1
2758,304,2024,1,Family,14,3.8
2759,449,2022,5,Couples,34,4.0
2760,135,2023,6,Couples,14,4.2
2761,499,2023,11,Family,100,2.9
2762,1,2022,9,Solo,34,4.5
2763,266,2023,12,Family,10,5.0
2764,633,2022,8,Business,24,4.1
2765,623,2022,8,Business,58,3.5
2766,878,2025,4,Friends,80,4.8
2767,751,2025,6,Business,92,3.6
2768,923,2023,6,Business,18,3.6
2769,139,2025,1,Business,86,4.6
2770,134,2025,11,Solo,57,3.6
2771,458,2024,3,Friends,92,3.6
2772,321,2025,8,Couples,93,3.6
2773,852,2025,9,Couples,57,4.2
2774,560,2023,7,Family,23,4.1
2775,368,2023,12,Friends,75,4.5
2776,411,2022,8,Solo,12,3.9
2777,637,2024,12,Friends,29,3.7
2778,770,2025,9,Couples,33,3.0
2779,296,2022,6,Friends,49,4.2
2780,694,2025,7,Solo,76,3.1
2781,366,2023,1,Family,92,4.3
2782,112,2023,6,Couples,86,4.3
2783,421,2023,5,Couples,7,2.3
2784,428,2022,5,Business,40,4.3
2785,43,2024,12,Family,84,2.5
2786,739,2025,7,Business,44,3.4
2787,970,2025,4,Family,33,3.8
2788,540,2022,1,Business,68,2.1
2789,882,2022,10,Family,80,3.5
2790,215,2024,10,Friends,90,4.0
2791,75,2023,7,Couples,88,3.9
2792,952,2024,3,Couples,2,3.6
2793,62,2025,3,Friends,71,2.8
2794,356,2024,2,Solo,71,4.3
2795,328,2023,9,Family,76,3.8
2796,62,2022,11,Couples,20,4.4
2797,195,2023,11,Business,70,2.5
2798,674,2023,1,Solo,88,4.1
2799,98,2024,5,Family,88,3.6
2800,272,2022,8,Solo,25,3.3
2801,814,2023,7,Solo,25,4.1
2802,622,2025,7,Couples,69,5.0
2803,870,2022,9,Family,82,3.6
2804,44,2024,5,Solo,8,4.7
2805,787,2025,8,Couples,64,3.9
2806,428,2024,4,Friends,59,2.8
2807,638,2025,10,Friends,61,3.8
2808,441,2024,4,Couples,54,3.5
2809,595,2024,2,Business,39,4.9
2810,729,2022,12,Friends,46,1.7
2811,17,2025,4,Solo,59,3.9
2812,617,2025,3,Couples,24,4.0
2813,844,2022,10,Family,86,2.5
2814,265,2025,4,Friends,77,4.1
2815,171,2022,11,Solo,68,4.3
2816,31,2023,3,Solo,69,3.7
2817,496,2023,8,Family,28,4.4
2818,429,2025,8,Couples,86,3.4
2819,270,2024,7,Couples,11,2.9
2820,28,2025,2,Business,40,5.0
2821,156,2025,9,Business,68,3.0
2822,164,2025,10,Family,62,3.1
2823,346,2025,9,Friends,22,4.6
2824,119,2024,4,Friends,7,1.8
2825,478,2024,10,Friends,30,4.5
2826,847,2025,4,Couples,17,3.9
2827,133,2022,6,Solo,98,3.1
2828,443,2025,11,Friends,47,3.3
2829,832,2022,9,Solo,50,5.0
2830,869,2024,9,Solo,78,3.8
2831,209,2025,6,Couples,35,3.5
2832,739,2023,1,Family,80,3.3
2833,19,2025,7,Couples,55,2.5
2834,935,2025,3,Friends,33,2.9
2835,532,2023,12,Business,74,3.4
2836,772,2022,8,Family,4,4.2
2837,858,2024,12,Solo,92,4.0
2838,525,2025,12,Friends,56,4.2
2839,339,2025,12,Family,30,3.1
2840,477,2025,1,Couples,86,3.6
2841,168,2023,2,Family,64,3.4
2842,500,2023,7,Friends,84,3.8
2843,797,2023,4,Business,23,3.4
2844,317,2022,12,Friends,57,4.7
2845,239,2024,8,Couples,37,3.6
2846,202,2023,12,Family,86,3.8
2847,982,2022,10,Family,29,3.4
2848,670,2023,4,Friends,18,3.7
2849,595,2025,4,Family,16,3.6
2850,239,2023,4,Solo,16,3.6
2851,593,2023,5,Family,69,4.2
2852,249,2024,5,Couples,68,2.6
2853,597,2025,5,Business,6,4.2
2854,434,2025,8,Solo,12,4.5
2855,988,2022,5,Friends,40,2.5
2856,427,2025,1,Solo,21,3.3
2857,657,2025,10,Solo,93,4.5
2858,13,2022,7,Family,38,4.1
2859,694,2023,11,Family,63,3.6
2860,203,2024,8,Solo,24,4.0
2861,897,2025,12,Couples,3,4.8
2862,219,2023,12,Friends,35,3.4
2863,482,2024,12,Solo,24,4.9
2864,928,2024,3,Friends,67,3.5
2865,449,2022,1,Family,69,4.4
2866,753,2022,9,Friends,23,4.2
2867,568,2024,1,Solo,29,3.9
2868,705,2023,4,Family,42,3.1
2869,747,2022,5,Solo,69,4.7
2870,264,2025,7,Solo,49,4.1
2871,491,2023,7,Business,19,4.1
2872,86,2022,9,Business,35,3.1
2873,769,2025,11,Family,7,4.0
2874,533,2023,3,Family,51,4.1
2875,68,2024,7,Couples,16,3.6
2876,115,2025,5,Couples,7,3.8
2877,274,2023,1,Family,88,3.6
2878,439,2023,7,Business,10,3.9
2879,88,2025,9,Couples,18,3.5
2880,472,2025,4,Couples,84,5.0
2881,836,2025,6,Family,48,5.0
2882,919,2023,6,Friends,35,4.7
2883,725,2025,11,Couples,61,5.0
2884,256,2024,7,Family,86,4.3
2885,547,2024,10,Solo,26,3.7
2886,420,2024,6,Business,6,3.3
2887,721,2025,2,Couples,67,4.2
2888,970,2022,9,Family,74,4.5
2889,333,2023,11,Family,10,2.9
2890,369,2023,10,Family,52,4.1
2891,103,2025,7,Family,33,4.8
2892,54,2024,11,Couples,21,2.9
2893,971,2023,12,Business,2,3.1
2894,12,2024,2,Couples,38,4.3
2895,549,2022,10,Solo,70,3.8
2896,943,2022,1,Family,14,2.8
2897,733,2023,8,Friends,53,3.2
2898,867,2024,3,Couples,45,3.5
